GSS_CODE,score
E05000444,0.003256549
E05000450,0.003176828
E05000451,0.002511394
E05000440,0.002951363
E05000441,0.002728981
E05000446,0.002578563
E05000448,0.002699573
E05000439,0.002653243
E05000449,0.002599793
E05000445,0.003011428
E05000447,0.002816466
E05000443,0.002464798
E05000224,0.002930826
E05000217,0.00295039
E05000219,0.002231902
E05000227,0.002167294
E05000225,0.002763213
E05000230,0.002193057
E05000222,0.002239017
E05000220,0.003150139
E05000215,0.002966789
E05000223,0.002571786
E05000218,0.002606394
E05000216,0.002470094
E05000229,0.002362861
E05000226,0.001047589
E05000221,0.001469603
E05000228,0.001088158
E05000214,0.001130269
E05000078,0.002451372
E05000066,0.002173821
E05000072,0.002392427
E05000083,0.002198498
E05000081,0.002096173
E05000071,0.001918545
E05000079,0.001195729
E05000075,0.001162757
E05000065,0.001018469
E05000084,0.001051827
E05000076,0.001831781
E05000074,0.001745808
E05000067,0.00247276
E05000073,0.002114687
E05000069,0.002049067
E05000082,0.0014843
E05000068,0.001635896
E05000080,0.001249501
E05000064,0.00166876
E05000070,0.001433849
E05000077,0.001120173
E05000195,0.002774757
E05000213,0.004157276
E05000196,0.004060398
E05000202,0.003376484
E05000212,0.004261196
E05000205,0.004580559
E05000197,0.003950531
E05000204,0.003730341
E05000200,0.003342862
E05000203,0.003316279
E05000206,0.00351275
E05000198,0.002439473
E05000193,0.005167901
E05000209,0.005235599
E05000208,0.004262422
E05000201,0.004193908
E05000194,0.003853511
E05000210,0.002859682
E05000207,0.003392006
E05000211,0.002882482
E05000199,0.002436038
E05000604,0.003149582
E05000599,0.002722405
E05000600,0.003827902
E05000607,0.004203839
E05000593,0.002640578
E05000591,0.002837074
E05000603,0.002748386
E05000606,0.002990521
E05000596,0.002486915
E05000595,0.003580655
E05000608,0.003397045
E05000601,0.003116662
E05000609,0.003641392
E05000592,0.00407722
E05000597,0.003803363
E05000590,0.002915555
E05000602,0.003417646
E05000594,0.003418888
E05000598,0.003281409
E05000605,0.003212139
E05000515,0.00323448
E05000502,0.003508917
E05000510,0.002970003
E05000511,0.004063156
E05000503,0.002624062
E05000505,0.002669361
E05000495,0.002477016
E05000497,0.002887164
E05000506,0.002122294
E05000507,0.003253789
E05000501,0.003296624
E05000508,0.002953537
E05000514,0.003135965
E05000512,0.002431499
E05000513,0.003758746
E05000500,0.003538169
E05000499,0.003433447
E05000496,0.003237718
E05000504,0.003260648
E05000498,0.00239064
E05000509,0.003174006
E05000559,0.004102033
E05000560,0.00352792
E05000556,0.004077144
E05000562,0.0038017
E05000571,0.003965417
E05000557,0.003964564
E05000561,0.003355193
E05000572,0.003189323
E05000566,0.003857807
E05000567,0.003582
E05000564,0.003747649
E05000558,0.004072848
E05000565,0.003756941
E05000563,0.003377107
E05000568,0.004067391
E05000570,0.004261695
E05000569,0.004329373
E05000555,0.003905109
E05000520,0.002440062
E05000530,0.002299388
E05000522,0.00232913
E05000523,0.002103187
E05000531,0.002699425
E05000519,0.002336427
E05000526,0.003527539
E05000524,0.003918351
E05000517,0.002297317
E05000525,0.003144062
E05000521,0.002016157
E05000518,0.002264871
E05000532,0.002417112
E05000533,0.002457902
E05000529,0.00239929
E05000527,0.002761471
E05000528,0.002736907
E05000516,0.002964192
E05000456,0.003355509
E05000458,0.004060312
E05000472,0.002843856
E05000474,0.003123069
E05000465,0.003334296
E05000473,0.003247375
E05000469,0.003085501
E05000459,0.003096041
E05000470,0.003612207
E05000468,0.00382727
E05000466,0.003557552
E05000455,0.003474543
E05000460,0.003688508
E05000467,0.003770581
E05000461,0.003505702
E05000464,0.003571753
E05000462,0.003215235
E05000471,0.003357027
E05000463,0.003775342
E05000457,0.003421602
E05000621,0.003262295
E05000625,0.003125723
E05000627,0.00342738
E05000628,0.003187341
E05000629,0.003101482
E05000613,0.003214989
E05000616,0.003340931
E05000626,0.003181089
E05000624,0.003407386
E05000612,0.003242877
E05000618,0.003132909
E05000615,0.003474597
E05000611,0.003409721
E05000610,0.003366042
E05000614,0.00319225
E05000619,0.003307369
E05000617,0.003359906
E05000622,0.003259953
E05000620,0.003570993
E05000623,0.003555068
E05000259,0.003656766
E05000257,0.003448313
E05000262,0.003408399
E05000260,0.00365161
E05000254,0.00379993
E05000261,0.003920671
E05000256,0.003938857
E05000252,0.004246044
E05000251,0.004306297
E05000265,0.004564095
E05000263,0.004286559
E05000253,0.003743942
E05000264,0.003518696
E05000255,0.003589355
E05000258,0.003746996
E05000250,0.004249204
E05000387,0.003891321
E05000391,0.004189082
E05000392,0.004055135
E05000389,0.004424291
E05000396,0.004114581
E05000399,0.003849778
E05000397,0.003763655
E05000383,0.003763045
E05000382,0.003856949
E05000394,0.003899566
E05000393,0.003930926
E05000385,0.003900285
E05000398,0.004290547
E05000388,0.00414989
E05000386,0.003814385
E05000395,0.003495623
E05000390,0.003749783
E05000384,0.003927508
E05000644,0.003656635
E05000638,0.004138844
E05000637,0.00377259
E05000636,0.003972925
E05000633,0.003344935
E05000646,0.003300596
E05000649,0.003902583
E05000635,0.004340988
E05000632,0.004698149
E05000643,0.004769191
E05000630,0.004635709
E05000641,0.004252989
E05000642,0.004093471
E05000631,0.00413494
E05000647,0.003585489
E05000645,0.003548454
E05000648,0.004482017
E05000639,0.004327141
E05000640,0.004315403
E05000634,0.004156758
E05000144,0.004864087
E05000137,0.004561485
E05000140,0.004453994
E05000129,0.004068473
E05000138,0.003857323
E05000143,0.004431027
E05000130,0.004001651
E05000131,0.004100972
E05000141,0.003794194
E05000132,0.004825244
E05000133,0.005156003
E05000134,0.0042774
E05000135,0.004786103
E05000139,0.00403513
E05000145,0.004821657
E05000128,0.004267502
E05000136,0.004076485
E05000142,0.004238343
E05000583,0.00292181
E05000575,0.003284479
E05000586,0.003371683
E05000585,0.003260932
E05000580,0.003388785
E05000574,0.002893536
E05000581,0.003205199
E05000573,0.003287993
E05000584,0.00331307
E05000582,0.003315345
E05000579,0.003441237
E05000578,0.003474635
E05000577,0.003323
E05000576,0.003390999
E05000589,0.003272813
E05000587,0.002971044
E05000588,0.002919201
E05000370,0.004042683
E05000368,0.003701322
E05000379,0.003769469
E05000375,0.004311687
E05000372,0.003821123
E05000373,0.00360921
E05000381,0.004452425
E05000367,0.003830831
E05000380,0.003499883
E05000369,0.003831462
E05000366,0.004116659
E05000378,0.004287231
E05000376,0.00470715
E05000371,0.004061139
E05000374,0.004718302
E05000377,0.003831555
E05000239,0.003189285
E05000231,0.003550658
E05000236,0.003519848
E05000245,0.003271971
E05000249,0.003366118
E05000235,0.003508429
E05000247,0.003348729
E05000238,0.003010478
E05000242,0.002984437
E05000244,0.003623768
E05000232,0.003323058
E05000241,0.002966068
E05000240,0.003537944
E05000248,0.003375574
E05000237,0.003191674
E05000233,0.002858814
E05000234,0.003582124
E05000243,0.003625228
E05000246,0.003358699
E05000272,0.00543453
E05000271,0.003791126
E05000270,0.005238473
E05000267,0.005298331
E05000269,0.004708136
E05000279,0.004378606
E05000274,0.004959929
E05000273,0.004496394
E05000266,0.004901967
E05000275,0.004506704
E05000284,0.00466061
E05000277,0.004030482
E05000278,0.003657601
E05000280,0.003721169
E05000282,0.003975618
E05000281,0.003325638
E05000283,0.00406475
E05000268,0.003803357
E05000276,0.003442532
E05000491,0.003190545
E05000477,0.003264701
E05000475,0.003573864
E05000482,0.003769456
E05000492,0.003021376
E05000478,0.003397581
E05000479,0.00353304
E05000490,0.00310172
E05000494,0.002826345
E05000489,0.002821543
E05000484,0.002936706
E05000476,0.003188514
E05000480,0.003563181
E05000486,0.002495048
E05000485,0.002363877
E05000481,0.002822577
E05000493,0.003780257
E05000483,0.00279334
E05000488,0.003008659
E05000487,0.003720478
E05000032,0.003323729
E05000039,0.002755588
E05000038,0.003066152
E05000041,0.002311259
E05000026,0.003483692
E05000035,0.002982549
E05000031,0.003163796
E05000033,0.002838179
E05000036,0.003178542
E05000028,0.002613392
E05000027,0.00247006
E05000040,0.002398719
E05000034,0.002049503
E05000042,0.002323544
E05000030,0.001913055
E05000029,0.002247581
E05000037,0.002496797
E05000010,0.003656807
E05000018,0.003737101
E05000017,0.003868337
E05000015,0.003790491
E05000019,0.003532557
E05000023,0.003392812
E05000005,0.003218013
E05000022,0.00316218
E05000024,0.003249993
E05000013,0.003446748
E05000006,0.003769834
E05000011,0.003706657
E05000003,0.00365405
E05000001,0.003794234
E05000016,0.003406585
E05000007,0.003086943
E05000004,0.003187866
E05000025,0.003663749
E05000014,0.003400621
E05000020,0.003240621
E05000002,0.003385489
E05000008,0.003321866
E05000012,0.00337904
E05000021,0.003509578
E05000009,0.002798189
