GSS_CODE,score
E05000534,0.002229338
E05000553,0.002061262
E05000545,0.002120373
E05000546,0.00217128
E05000544,0.002344219
E05000541,0.002398559
E05000540,0.002326363
E05000543,0.00217128
E05000550,0.002582961
E05000536,0.002326363
E05000542,0.002582961
E05000549,0.001911315
E05000552,0.001874539
E05000537,0.002326363
E05000437,0.001602049
E05000453,0.002120373
E05000442,0.001419824
E05000454,0.000896355
E05000438,0.001374116
E05000452,0.001562113
E05000444,0.001912091
E05000450,0.001667625
E05000451,0.001519084
E05000440,0.001568994
E05000441,0.001821449
E05000446,0.00183437
E05000448,0.001561115
E05000439,0.002120373
E05000449,0.001596903
E05000445,0.001010395
E05000447,0.001210017
E05000443,0.001761002
E05000224,0.001374116
E05000217,0.001042988
E05000219,0.000706181
E05000227,0.001374116
E05000225,0.001535253
E05000230,0.001374116
E05000222,0.001290392
E05000220,0.001489277
E05000215,0.001535253
E05000223,0.001489277
E05000218,0.001374116
E05000216,0.001374116
E05000229,0.001374116
E05000226,0.000348262
E05000221,0.000744844
E05000228,0.000348262
E05000214,0.000348262
E05000078,0.000908439
E05000066,0.001004325
E05000072,0.001004325
E05000083,0.001004325
E05000081,0.001042988
E05000071,0.001004325
E05000079,0.000646406
E05000075,0.000646406
E05000065,0.000646406
E05000084,0.000646406
E05000076,0.001042988
E05000074,0.001042988
E05000067,0.001374116
E05000073,0.001042988
E05000069,0.001042988
E05000082,0.001004325
E05000068,0.000908439
E05000080,0.000646406
E05000064,0.000699288
E05000070,0.000646406
E05000077,0.000348262
E05000195,0.0008273
E05000213,0.001374866
E05000196,0.001045208
E05000202,0.000634668
E05000212,0.001507358
E05000205,0.001597999
E05000197,0.001507358
E05000204,0.001507358
E05000200,0.001194129
E05000203,0.001413529
E05000206,0.001413529
E05000198,0.000686414
E05000193,0.00150417
E05000209,0.00150417
E05000208,0.001465508
E05000201,0.001413529
E05000194,0.001374866
E05000210,0.000932812
E05000207,0.001194129
E05000211,0.000932812
E05000199,0.000723189
E05000604,0.001633932
E05000599,0.001465811
E05000600,0.001507358
E05000607,0.001507358
E05000593,0.001081733
E05000591,0.001581051
E05000603,0.001617826
E05000606,0.001507358
E05000596,0.001297813
E05000595,0.001544211
E05000608,0.001507358
E05000601,0.001507358
E05000609,0.001659373
E05000592,0.001659373
E05000597,0.001659373
E05000590,0.001185417
E05000602,0.001441782
E05000594,0.001507358
E05000598,0.00132662
E05000605,0.001431815
E05000515,0.001431815
E05000502,0.001431815
E05000510,0.001185417
E05000511,0.001659373
E05000503,0.001009373
E05000505,0.001112083
E05000495,0.000894492
E05000497,0.001214224
E05000506,0.000762
E05000507,0.001431815
E05000501,0.001431815
E05000508,0.001185417
E05000514,0.001226964
E05000512,0.000894492
E05000513,0.001659373
E05000500,0.001544211
E05000499,0.001544211
E05000496,0.001431815
E05000504,0.00132662
E05000498,0.000894492
E05000509,0.00132662
E05000559,0.000942825
E05000560,0.000848996
E05000556,0.001204859
E05000562,0.001293254
E05000571,0.001387083
E05000557,0.000848996
E05000561,0.001031221
E05000572,0.001031221
E05000566,0.000848996
E05000567,0.000848996
E05000564,0.000901878
E05000558,0.001204859
E05000565,0.001293254
E05000563,0.001084103
E05000568,0.001293254
E05000570,0.000995707
E05000569,0.001204859
E05000555,0.001013377
E05000520,0.001072768
E05000530,0.001163409
E05000522,0.001072768
E05000523,0.001163409
E05000531,0.00146736
E05000519,0.001163409
E05000526,0.001886743
E05000524,0.001886743
E05000517,0.001577457
E05000525,0.001963046
E05000521,0.001072768
E05000518,0.001163409
E05000532,0.001163409
E05000533,0.001088066
E05000529,0.001163409
E05000527,0.00146736
E05000528,0.00146736
E05000516,0.00179497
E05000456,0.001084103
E05000458,0.001539098
E05000472,0.001577457
E05000474,0.001643033
E05000465,0.001084103
E05000473,0.001183236
E05000469,0.001577457
E05000459,0.001445269
E05000470,0.001293254
E05000468,0.001293254
E05000466,0.001445269
E05000455,0.001445269
E05000460,0.001539098
E05000467,0.001539098
E05000461,0.001695316
E05000464,0.001347617
E05000462,0.001577457
E05000471,0.00162974
E05000463,0.001539098
E05000457,0.00162974
E05000621,0.001758195
E05000625,0.002075442
E05000627,0.002056875
E05000628,0.00179497
E05000629,0.00179497
E05000613,0.001888799
E05000616,0.001695316
E05000626,0.001736862
E05000624,0.001888799
E05000612,0.001888799
E05000618,0.002037719
E05000615,0.001695316
E05000611,0.001846238
E05000610,0.002165373
E05000614,0.002244458
E05000619,0.002356854
E05000617,0.002356854
E05000622,0.002356854
E05000620,0.002238707
E05000623,0.002356854
E05000259,0.002075442
E05000257,0.002263025
E05000262,0.002356854
E05000260,0.002356854
E05000254,0.00233636
E05000261,0.00210908
E05000256,0.00233636
E05000252,0.002449897
E05000251,0.002169583
E05000265,0.002318504
E05000263,0.002318504
E05000253,0.002169736
E05000264,0.002263025
E05000255,0.002187439
E05000258,0.00233636
E05000250,0.002222617
E05000387,0.002430189
E05000391,0.002222617
E05000392,0.002222617
E05000389,0.002127022
E05000396,0.002430189
E05000399,0.002430189
E05000397,0.002543726
E05000383,0.002449897
E05000382,0.00233636
E05000394,0.002222617
E05000393,0.002031136
E05000385,0.002031136
E05000398,0.002318504
E05000388,0.002449897
E05000386,0.00233636
E05000395,0.00210908
E05000390,0.002543726
E05000384,0.002222617
E05000644,0.002230477
E05000638,0.002031136
E05000637,0.002316446
E05000636,0.002031136
E05000633,0.002352244
E05000646,0.002230477
E05000649,0.002230477
E05000635,0.002127022
E05000632,0.002232534
E05000643,0.002232534
E05000630,0.001936344
E05000641,0.002232534
E05000642,0.002127022
E05000631,0.002031136
E05000647,0.002352244
E05000645,0.002457756
E05000648,0.002232534
E05000639,0.002232534
E05000640,0.002127022
E05000634,0.002232534
E05000144,0.001936344
E05000137,0.001540265
E05000140,0.001830831
E05000129,0.002030173
E05000138,0.002030173
E05000143,0.001802299
E05000130,0.001802299
E05000131,0.001802299
E05000141,0.001896128
E05000132,0.001643905
E05000133,0.001802299
E05000134,0.001540265
E05000135,0.001540265
E05000139,0.001802299
E05000145,0.001696786
E05000128,0.001802299
E05000136,0.001802299
E05000142,0.001936344
E05000583,0.001911315
E05000575,0.001911315
E05000586,0.002152725
E05000585,0.002328317
E05000580,0.001911315
E05000574,0.002152725
E05000581,0.002152725
E05000573,0.002152725
E05000584,0.002152725
E05000582,0.001984649
E05000579,0.001947874
E05000578,0.001864909
E05000577,0.00206976
E05000576,0.001848401
E05000589,0.002194272
E05000587,0.002194272
E05000588,0.002194272
E05000370,0.002030173
E05000368,0.001802299
E05000379,0.001802299
E05000375,0.001802299
E05000372,0.001802299
E05000373,0.001802299
E05000381,0.001593147
E05000367,0.002030173
E05000380,0.001896128
E05000369,0.002100443
E05000366,0.001896128
E05000378,0.001802299
E05000376,0.001593147
E05000371,0.001802299
E05000374,0.001540265
E05000377,0.002100443
E05000239,0.002194272
E05000231,0.0014573
E05000236,0.002194272
E05000245,0.001975931
E05000249,0.001979702
E05000235,0.00206976
E05000247,0.001848872
E05000238,0.001708467
E05000242,0.001708467
E05000244,0.001551129
E05000232,0.001750014
E05000241,0.001581051
E05000240,0.001896128
E05000248,0.002016477
E05000237,0.002016477
E05000233,0.001617826
E05000234,0.001802299
E05000243,0.001551129
E05000246,0.001750014
E05000272,0.001540265
E05000271,0.001404017
E05000270,0.001388251
E05000267,0.00150417
E05000269,0.0014573
E05000279,0.0014573
E05000274,0.001404017
E05000273,0.001404017
E05000266,0.00150417
E05000275,0.00150417
E05000284,0.00150417
E05000277,0.001702161
E05000278,0.00179599
E05000280,0.001750014
E05000282,0.00150417
E05000281,0.00150417
E05000283,0.001413529
E05000268,0.00150417
E05000276,0.001413529
E05000491,0.001874539
E05000477,0.001791574
E05000475,0.001774267
E05000482,0.001906455
E05000492,0.001774267
E05000478,0.001984649
E05000479,0.001947874
E05000490,0.001791574
E05000494,0.001774267
E05000489,0.001535253
E05000484,0.001280125
E05000476,0.001608588
E05000480,0.002020665
E05000486,0.001112083
E05000485,0.001112083
E05000481,0.001112083
E05000493,0.001854986
E05000483,0.001185417
E05000488,0.001185417
E05000487,0.00180901
E05000032,0.001608588
E05000039,0.001280125
E05000038,0.001112083
E05000041,0.001018253
E05000026,0.001640934
E05000035,0.001280125
E05000031,0.001535253
E05000033,0.001112083
E05000036,0.001535253
E05000028,0.001112083
E05000027,0.001112083
E05000040,0.001112083
E05000034,0.000894492
E05000042,0.000894492
E05000030,0.000894492
E05000029,0.000894492
E05000037,0.001112083
E05000010,0.002326363
E05000018,0.002326363
E05000017,0.002326363
E05000015,0.002030173
E05000019,0.002328317
E05000023,0.002328317
E05000005,0.002194272
E05000022,0.002326363
E05000024,0.002326363
E05000013,0.002030173
E05000006,0.002326363
E05000011,0.002030173
E05000003,0.002030173
E05000001,0.002030173
E05000016,0.002326363
E05000007,0.002194272
E05000004,0.002328317
E05000025,0.002328317
E05000014,0.002194272
E05000020,0.002194272
E05000002,0.002194272
E05000008,0.002194272
E05000012,0.001896128
E05000021,0.002328317
E05000009,0.002152725
