GSS_CODE,score
E05000386,0.00166091
E05000395,0.001645568
E05000390,0.001697683
E05000384,0.001657232
E05000644,0.001717228
E05000638,0.001667437
E05000637,0.001692319
E05000636,0.001662225
E05000633,0.00169315
E05000646,0.001700971
E05000649,0.001697094
E05000635,0.001621783
E05000632,0.001704886
E05000643,0.001672013
E05000630,0.001639901
E05000641,0.001683782
E05000642,0.001591693
E05000631,0.001643094
E05000647,0.00170485
E05000645,0.00171077
E05000648,0.001653809
E05000639,0.001647824
E05000640,0.001623531
E05000634,0.001653301
E05000144,0.001635282
E05000137,0.001548939
E05000140,0.001610151
E05000129,0.001678063
E05000138,0.001695267
E05000143,0.001664491
E05000130,0.001616474
E05000131,0.001630206
E05000141,0.001663832
E05000132,0.001570183
E05000133,0.001599766
E05000134,0.001589634
E05000135,0.001579717
E05000139,0.001583862
E05000145,0.001602555
E05000128,0.001601613
E05000136,0.001596231
E05000142,0.001652286
E05000583,0.001568895
E05000575,0.001574771
E05000586,0.001651495
E05000585,0.001671273
E05000580,0.001579591
E05000574,0.001587993
E05000581,0.001585221
E05000573,0.001597101
E05000584,0.001629917
E05000582,0.001570296
E05000579,0.00155978
E05000578,0.00154458
E05000577,0.001562342
E05000576,0.001533456
E05000589,0.001658262
E05000587,0.001647755
E05000588,0.001600542
E05000370,0.001695676
E05000368,0.001624079
E05000379,0.001638681
E05000375,0.001616867
E05000372,0.001602284
E05000373,0.00158488
E05000381,0.001575915
E05000367,0.001691779
E05000380,0.001640404
E05000369,0.00163579
E05000366,0.001670036
E05000378,0.001603671
E05000376,0.001585919
E05000371,0.00158535
E05000374,0.001567094
E05000377,0.00161198
E05000239,0.001615412
E05000231,0.0015416
E05000236,0.001607749
E05000245,0.001581389
E05000249,0.001535024
E05000235,0.001581564
E05000247,0.001541879
E05000238,0.001492003
E05000242,0.001493664
E05000244,0.001534096
E05000232,0.001526446
E05000241,0.001487542
E05000240,0.001614564
E05000248,0.001553457
E05000237,0.001552685
E05000233,0.001497934
E05000234,0.001579183
E05000243,0.001554874
E05000246,0.00151465
E05000272,0.00156637
E05000271,0.001512413
E05000270,0.001527333
E05000267,0.001512109
E05000269,0.00152709
E05000279,0.001540791
E05000274,0.001521722
E05000273,0.00150796
E05000266,0.001503674
E05000275,0.001490699
E05000284,0.001470784
E05000277,0.00152273
E05000278,0.001517496
E05000280,0.00150695
E05000282,0.001474148
E05000281,0.001424772
E05000283,0.001445665
E05000268,0.001470234
E05000276,0.001394608
E05000491,0.001539556
E05000477,0.001539637
E05000475,0.001532674
E05000482,0.001555135
E05000492,0.001506304
E05000478,0.001567732
E05000479,0.001553973
E05000490,0.001514691
E05000494,0.00149936
E05000489,0.001485569
E05000484,0.001465288
E05000476,0.001495185
E05000480,0.001520407
E05000486,0.001426104
E05000485,0.001409144
E05000481,0.001441101
E05000493,0.001523831
E05000483,0.001411751
E05000488,0.00144461
E05000487,0.001508873
E05000032,0.001505724
E05000039,0.001458281
E05000038,0.001474778
E05000041,0.001392782
E05000026,0.001502352
E05000035,0.001477482
E05000031,0.001504364
E05000033,0.001462195
E05000036,0.001508599
E05000028,0.001451424
E05000027,0.001424452
E05000040,0.001420364
E05000034,0.001370112
E05000042,0.001386314
E05000030,0.001347189
E05000029,0.001339194
E05000037,0.001434441
E05000010,0.001713824
E05000018,0.001700183
E05000017,0.001711417
E05000015,0.001700382
E05000019,0.001692718
E05000023,0.001692375
E05000005,0.001648302
E05000022,0.001678917
E05000024,0.001686027
E05000013,0.001681846
E05000006,0.001713241
E05000011,0.001699198
E05000003,0.001694229
E05000001,0.001701094
E05000016,0.001706008
E05000007,0.00165852
E05000004,0.001667454
E05000025,0.001683263
E05000014,0.001660545
E05000020,0.001658455
E05000002,0.001669776
E05000008,0.001665426
E05000012,0.001648057
E05000021,0.001691106
E05000009,0.001629461
